,CPU_Tick,Task_Id,Abs_Deadline,Rem_WCET,Rel_Deadline,Ch_Rem_WCET,Arrival_timeDiff,IsDeadlineChanged,IsWCETChanged,IsArrivalTimeChanged,IsTaskPropertyChanged,IsModeChanged1,IsModeChanged2
0,1779367632088347,3866624,524533072505480,1200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1779367636158546,3866625,524533074507163,1440000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1779367641045902,3866626,524533076507610,1680000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1779367646746107,3866627,524533078508166,1920000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1779367653261537,3866628,524533080508784,2160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1779367660590278,3866629,524533082509294,2400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1779367665993292,3866624,524533082505480,1200000,10000000.0,0.0,33904945.0,0.0,0.0,33904945.0,0.0,0.0,0.0
7,1779367670065897,3866629,524533082509294,807107,0.0,1592893.0,9475619.0,0.0,0.0,9475619.0,0.0,0.0,0.0
8,1779367672953488,3866630,524533084509791,2640000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1779367681911850,3866625,524533086507163,1440000,12000000.0,0.0,45753304.0,0.0,0.0,45753304.0,0.0,0.0,0.0
10,1779367686797705,3866631,524533086510626,2880000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1779367696568903,3866626,524533090507610,1680000,14000000.0,0.0,55523001.0,0.0,0.0,55523001.0,0.0,0.0,0.0
12,1779367702270778,3866624,524533092505480,1200000,10000000.0,0.0,36277486.0,0.0,0.0,2372541.0,0.0,0.0,0.0
13,1779367706343782,3866627,524533094508166,1920000,16000000.0,0.0,59597675.0,0.0,0.0,59597675.0,0.0,0.0,0.0
14,1779367712860158,3866628,524533098508784,2160000,18000000.0,0.0,59598621.0,0.0,0.0,59598621.0,0.0,0.0,0.0
15,1779367713488696,3866625,524533098507163,1440000,12000000.0,0.0,31576846.0,0.0,0.0,14176458.0,0.0,0.0,0.0
16,1779367718375164,3866628,524533098508784,1974487,0.0,185513.0,5515006.0,0.0,0.0,54083615.0,0.0,0.0,0.0
17,1779367725074799,3866629,524533102509294,2400000,20000000.0,1592893.0,55008902.0,0.0,0.0,45533283.0,0.0,0.0,0.0
18,1779367733217974,3866626,524533104507610,1680000,14000000.0,0.0,36649071.0,0.0,0.0,18873930.0,0.0,0.0,0.0
19,1779367733834616,3866624,524533102505480,1200000,10000000.0,0.0,31563838.0,0.0,0.0,4713648.0,0.0,0.0,0.0
20,1779367737906765,3866626,524533104507610,1498177,0.0,181823.0,4688791.0,0.0,0.0,31960280.0,0.0,0.0,0.0
21,1779367742990578,3866630,524533106509791,2640000,22000000.0,0.0,70037090.0,0.0,0.0,70037090.0,0.0,0.0,0.0
22,1779367751949118,3866627,524533110508166,1920000,16000000.0,0.0,45605336.0,0.0,0.0,13992339.0,0.0,0.0,0.0
23,1779367754194282,3866625,524533110507163,1440000,12000000.0,0.0,40705586.0,0.0,0.0,9128740.0,0.0,0.0,0.0
24,1779367759080701,3866627,524533110508166,1257885,0.0,662115.0,7131583.0,0.0,0.0,38473753.0,0.0,0.0,0.0
25,1779367763349539,3866631,524533110510626,2880000,24000000.0,0.0,76551834.0,0.0,0.0,76551834.0,0.0,0.0,0.0
26,1779367773121163,3866624,524533112505480,1200000,10000000.0,0.0,39286547.0,0.0,0.0,7722709.0,0.0,0.0,0.0
27,1779367777193438,3866628,524533116508784,2160000,18000000.0,185513.0,58818274.0,0.0,0.0,53303268.0,0.0,0.0,0.0
28,1779367784522088,3866626,524533118507610,1680000,14000000.0,181823.0,46615323.0,0.0,0.0,41926532.0,0.0,0.0,0.0
29,1779367790222867,3866629,524533122509294,2400000,20000000.0,0.0,65148068.0,0.0,0.0,10139166.0,0.0,0.0,0.0
30,1779367794903062,3866625,524533122507163,1440000,12000000.0,0.0,40708780.0,0.0,0.0,3194.0,0.0,0.0,0.0
31,1779367799792749,3866629,524533122509294,1020274,0.0,1379726.0,9569882.0,0.0,0.0,55578186.0,0.0,0.0,0.0
32,1779367801679649,3866624,524533122505480,1200000,10000000.0,0.0,28558486.0,0.0,0.0,10728061.0,0.0,0.0,0.0
33,1779367805751746,3866629,524533122509294,463571,0.0,556703.0,5958997.0,0.0,823023.0,3610885.0,0.0,0.0,0.0
34,1779367807325885,3866627,524533126508166,1920000,16000000.0,662115.0,48245184.0,0.0,0.0,41113601.0,0.0,0.0,0.0
35,1779367813840388,3866630,524533128509791,2640000,22000000.0,0.0,70849810.0,0.0,0.0,812720.0,0.0,0.0,0.0
36,1779367822797445,3866626,524533132507610,1680000,14000000.0,0.0,38275357.0,0.0,0.0,8339966.0,0.0,0.0,0.0
37,1779367828501623,3866628,524533134508784,2160000,18000000.0,0.0,51308185.0,0.0,0.0,7510089.0,0.0,0.0,0.0
38,1779367835602990,3866624,524533132505480,1200000,10000000.0,0.0,33923341.0,0.0,0.0,5364855.0,0.0,0.0,0.0
39,1779367839675341,3866625,524533134507163,1440000,12000000.0,0.0,44772279.0,0.0,0.0,4063499.0,0.0,0.0,0.0
40,1779367844562126,3866628,524533134508784,66101,0.0,2093899.0,16060503.0,0.0,0.0,35247682.0,0.0,0.0,0.0
41,1779367844788125,3866631,524533134510626,2880000,24000000.0,0.0,81438586.0,0.0,0.0,4886752.0,0.0,0.0,0.0
42,1779367854558994,3866627,524533142508166,1920000,16000000.0,0.0,47233109.0,0.0,0.0,1012075.0,0.0,0.0,0.0
43,1779367861073626,3866629,524533142509294,2400000,20000000.0,1936429.0,55321880.0,0.0,1379726.0,49362883.0,0.0,0.0,0.0
44,1779367869217231,3866630,524533150509791,2640000,22000000.0,0.0,55376843.0,0.0,0.0,15472967.0,0.0,0.0,0.0
45,1779367869524222,3866624,524533142505480,1200000,10000000.0,0.0,33921232.0,0.0,0.0,2109.0,0.0,0.0,0.0
46,1779367873596688,3866626,524533146507610,1680000,14000000.0,0.0,50799243.0,0.0,0.0,12523886.0,0.0,0.0,0.0
47,1779367876314122,3866625,524533146507163,1440000,12000000.0,0.0,36638781.0,0.0,0.0,8133498.0,0.0,0.0,0.0
48,1779367881200895,3866626,524533146507610,878815,0.0,801185.0,7604207.0,0.0,0.0,43195036.0,0.0,0.0,0.0
49,1779367884185249,3866630,524533150509791,2549373,0.0,90627.0,14968018.0,0.0,0.0,40408825.0,0.0,0.0,0.0
50,1779367892833963,3866628,524533152508784,2160000,18000000.0,2093899.0,48271837.0,0.0,0.0,32211334.0,0.0,0.0,0.0
51,1779367900162680,3866631,524533158510626,2880000,24000000.0,0.0,55374555.0,0.0,0.0,26064031.0,0.0,0.0,0.0
52,1779367903446566,3866624,524533152505480,1200000,10000000.0,0.0,33922344.0,0.0,0.0,1112.0,0.0,0.0,0.0
53,1779367907519944,3866627,524533158508166,1920000,16000000.0,0.0,52960950.0,0.0,0.0,5727841.0,0.0,0.0,0.0
54,1779367914034426,3866631,524533158510626,1911888,0.0,968112.0,13871746.0,0.0,0.0,41502809.0,0.0,0.0,0.0
55,1779367917022748,3866625,524533158507163,1440000,12000000.0,0.0,40708626.0,0.0,0.0,4069845.0,0.0,0.0,0.0
56,1779367921909276,3866631,524533158510626,1030887,0.0,881001.0,7874850.0,0.0,87111.0,5996896.0,0.0,0.0,0.0
57,1779367925407810,3866626,524533160507610,1680000,14000000.0,801185.0,44206915.0,0.0,0.0,36602708.0,0.0,0.0,0.0
58,1779367931109205,3866629,524533162509294,2400000,20000000.0,0.0,70035579.0,0.0,0.0,14713699.0,0.0,0.0,0.0
59,1779367937370826,3866624,524533162505480,1200000,10000000.0,0.0,33924260.0,0.0,0.0,1916.0,0.0,0.0,0.0
60,1779367941444374,3866629,524533162509294,554035,0.0,1845965.0,10335169.0,0.0,0.0,59700410.0,0.0,0.0,0.0
61,1779367943324670,3866628,524533170508784,2160000,18000000.0,0.0,50490707.0,0.0,0.0,2218870.0,0.0,0.0,0.0
62,1779367950653390,3866630,524533172509791,2640000,22000000.0,90627.0,66468141.0,0.0,0.0,51500123.0,0.0,0.0,0.0
63,1779367957730425,3866625,524533170507163,1440000,12000000.0,0.0,40707677.0,0.0,0.0,949.0,0.0,0.0,0.0
64,1779367962617038,3866630,524533172509791,553766,0.0,2086234.0,11963648.0,0.0,1995607.0,54504493.0,0.0,0.0,0.0
65,1779367964497111,3866627,524533174508166,1920000,16000000.0,0.0,56977167.0,0.0,0.0,4016217.0,0.0,0.0,0.0
66,1779367964669831,3866626,524533174507610,1680000,14000000.0,0.0,39262021.0,0.0,0.0,4944894.0,0.0,0.0,0.0
67,1779367970371970,3866627,524533174508166,1869074,0.0,50926.0,5874859.0,0.0,0.0,51102308.0,0.0,0.0,0.0
68,1779367971291127,3866624,524533172505480,1200000,10000000.0,0.0,33920301.0,0.0,0.0,3959.0,0.0,0.0,0.0
69,1779367975363369,3866627,524533174508166,1597935,0.0,271139.0,4991399.0,0.0,220213.0,883460.0,0.0,0.0,0.0
70,1779367980785731,3866629,524533182509294,2400000,20000000.0,1845965.0,39341357.0,0.0,0.0,29006188.0,0.0,0.0,0.0
71,1779367988929064,3866631,524533182510626,2880000,24000000.0,1849113.0,67019788.0,0.0,968112.0,59144938.0,0.0,0.0,0.0
72,1779367998434941,3866625,524533182507163,1440000,12000000.0,0.0,40704516.0,0.0,0.0,3161.0,0.0,0.0,0.0
73,1779368003321385,3866631,524533182510626,77649,0.0,2802351.0,14392321.0,0.0,953238.0,52627467.0,0.0,0.0,0.0
74,1779368003586594,3866628,524533188508784,2160000,18000000.0,0.0,60261924.0,0.0,0.0,9771217.0,0.0,0.0,0.0
75,1779368005212900,3866624,524533182505480,1200000,10000000.0,0.0,33921773.0,0.0,0.0,1472.0,0.0,0.0,0.0
76,1779368009285018,3866628,524533188508784,1680509,0.0,479491.0,5698424.0,0.0,0.0,54563500.0,0.0,0.0,0.0
77,1779368012006021,3866626,524533188507610,1680000,14000000.0,0.0,47336190.0,0.0,0.0,8074169.0,0.0,0.0,0.0
78,1779368017709166,3866628,524533188508784,878399,0.0,802110.0,8424148.0,0.0,322619.0,2725724.0,0.0,0.0,0.0
