,CPU_Tick,Task_Id,Abs_Deadline,Rem_WCET,Rel_Deadline,Ch_Rem_WCET,Arrival_timeDiff,IsDeadlineChanged,IsWCETChanged,IsArrivalTimeChanged,IsTaskPropertyChanged,IsModeChanged1,IsModeChanged2
0,1778019391077403,3670016,524135612727768,2400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1778019399218544,3670017,524135617729469,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1778019411432656,3670018,524135622729986,4800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1778019424990242,3670016,524135622727768,2400000,10000000.0,0.0,33912839.0,0.0,0.0,33912839.0,0.0,0.0,0.0
4,1778019433133115,3670018,524135622729986,803207,0.0,3996793.0,21700459.0,0.0,0.0,21700459.0,0.0,0.0,0.0
5,1778019435859217,3670019,524135627730623,6000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1778019456215280,3670017,524135632729469,3600000,15000000.0,0.0,56996736.0,0.0,0.0,56996736.0,0.0,0.0,0.0
7,1778019458911253,3670016,524135632727768,2400000,10000000.0,0.0,33921011.0,0.0,0.0,8172.0,0.0,0.0,0.0
8,1778019467054936,3670017,524135632729469,2804920,0.0,795080.0,10839656.0,0.0,0.0,46157080.0,0.0,0.0,0.0
9,1778019476570602,3670018,524135642729986,4800000,20000000.0,3996793.0,43437487.0,0.0,0.0,21737028.0,0.0,0.0,0.0
10,1778019492833086,3670016,524135642727768,2400000,10000000.0,0.0,33921833.0,0.0,0.0,822.0,0.0,0.0,0.0
11,1778019500975769,3670018,524135642729986,6094,0.0,4793906.0,24405167.0,0.0,797113.0,19032320.0,0.0,0.0,0.0
12,1778019501157329,3670017,524135647729469,3600000,15000000.0,795080.0,34102393.0,0.0,0.0,23262737.0,0.0,0.0,0.0
13,1778019513371450,3670019,524135652730623,6000000,25000000.0,0.0,77512233.0,0.0,0.0,77512233.0,0.0,0.0,0.0
14,1778019526754687,3670016,524135652727768,2400000,10000000.0,0.0,33921601.0,0.0,0.0,232.0,0.0,0.0,0.0
15,1778019534897877,3670019,524135652730623,2054676,0.0,3945324.0,21526427.0,0.0,0.0,55985806.0,0.0,0.0,0.0
16,1778019541868965,3670018,524135662729986,4800000,20000000.0,4793906.0,40893196.0,0.0,0.0,16488029.0,0.0,0.0,0.0
17,1778019543721228,3670017,524135662729469,3600000,15000000.0,0.0,42563899.0,0.0,0.0,8461506.0,0.0,0.0,0.0
18,1778019555935116,3670018,524135662729986,4253994,0.0,546006.0,14066151.0,0.0,4247900.0,26827045.0,0.0,0.0,0.0
19,1778019560676463,3670016,524135662727768,2400000,10000000.0,0.0,33921776.0,0.0,0.0,175.0,0.0,0.0,0.0
20,1778019568819605,3670018,524135662729986,2856218,0.0,1397776.0,12884489.0,0.0,851770.0,1181662.0,0.0,0.0,0.0
21,1778019578510267,3670019,524135677730623,6000000,25000000.0,3945324.0,43612390.0,0.0,0.0,22085963.0,0.0,0.0,0.0
22,1778019594598792,3670016,524135672727768,2400000,10000000.0,0.0,33922329.0,0.0,0.0,553.0,0.0,0.0,0.0
23,1778019602741928,3670017,524135677729469,3600000,15000000.0,0.0,59020700.0,0.0,0.0,16456801.0,0.0,0.0,0.0
24,1778019614955773,3670019,524135677730623,1257198,0.0,4742802.0,36445506.0,0.0,797478.0,7166884.0,0.0,0.0,0.0
25,1778019619222208,3670018,524135682729986,4800000,20000000.0,1943782.0,50402603.0,0.0,546006.0,37518114.0,0.0,0.0,0.0
26,1778019628520903,3670016,524135682727768,2400000,10000000.0,0.0,33922111.0,0.0,0.0,218.0,0.0,0.0,0.0
27,1778019636664278,3670018,524135682729986,2058814,0.0,2741186.0,17442070.0,0.0,797404.0,32960533.0,0.0,0.0,0.0
28,1778019643650078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1778019645490684,3670017,524135692729469,3600000,15000000.0,0.0,42748756.0,0.0,0.0,16271944.0,0.0,0.0,0.0
30,1778019657704983,3670019,524135702730623,6000000,25000000.0,4742802.0,42749210.0,0.0,0.0,6303704.0,0.0,0.0,0.0
31,1778019662443927,3670016,524135692727768,2400000,10000000.0,0.0,33923024.0,0.0,0.0,913.0,0.0,0.0,0.0
32,1778019670586975,3670018,524135702729986,4800000,20000000.0,2741186.0,33922697.0,0.0,0.0,16480627.0,0.0,0.0,0.0
33,1778019686871706,3670019,524135702730623,4602885,0.0,1397115.0,29166723.0,0.0,3345687.0,13582487.0,0.0,0.0,0.0
34,1778019696365896,3670016,524135702727768,2400000,10000000.0,0.0,33921969.0,0.0,0.0,1055.0,0.0,0.0,0.0
35,1778019704509105,3670019,524135702730623,1803931,0.0,2798954.0,17637399.0,0.0,1401839.0,11529324.0,0.0,0.0,0.0
36,1778019710630066,3670017,524135707729469,3600000,15000000.0,0.0,65139382.0,0.0,0.0,22390626.0,0.0,0.0,0.0
37,1778019722843691,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,1778019730288367,3670016,524135712727768,2400000,10000000.0,0.0,33922471.0,0.0,0.0,502.0,0.0,0.0,0.0
39,1778019738434779,3670018,524135722729986,4800000,20000000.0,0.0,67847804.0,0.0,0.0,33925107.0,0.0,0.0,0.0
